time_s,workload_intensity,gpu_power_w,ambient_temp_c,fan_speed_pct,gpu_temp_c,throttle_flag
3819,0.1489,102.86,24.76,40.53,42.83,0
3820,0.1368,88.8,24.95,40.8,42.69,0
3821,0.1297,100.25,24.75,42.13,42.57,0
3822,0.1285,71.05,24.85,40.63,42.44,0
3823,0.1308,74.7,24.7,42.79,42.23,0
3824,0.1347,98.41,24.75,40.18,42.12,0
3825,0.1415,121.87,24.82,44.88,41.99,0
3826,0.1533,114.92,24.82,43.26,41.85,0
3827,0.1681,126.48,25.03,42.74,41.74,0
3828,0.1812,129.24,24.87,41.18,41.61,0
3829,0.1893,132.12,24.65,47.26,41.5,0
3830,0.1931,143.61,24.65,47.82,41.37,0
3831,0.1937,149.25,24.78,42.32,41.24,0
3832,0.1897,133.72,24.8,45.85,41.12,0
3833,0.179,135,24.99,45.78,41.02,0
3834,0.1632,114.24,24.95,42.94,40.96,0
3835,0.1478,93.43,24.8,42.11,40.88,0
3836,0.1387,106.56,24.75,43.47,40.73,0
3837,0.1381,95.36,24.58,45.42,40.65,0
3838,0.1425,102.5,24.84,41.71,40.53,0
3839,0.1454,88.93,24.82,44.12,40.39,0
3840,0.142,121.2,24.76,45.34,40.26,0
3841,0.1325,89.8,24.78,41.11,40.2,0
3842,0.1217,74.76,24.8,39.35,40.1,0
3843,0.1158,74.3,24.82,38.55,39.99,0
3844,0.1171,90.29,24.91,41.37,39.84,0
3845,0.1224,87.22,24.85,40.58,39.7,0
3846,0.1269,105.05,24.57,43.29,39.55,0
3847,0.1305,90.13,24.84,43.79,39.47,0
3848,0.1369,129.44,24.96,41.27,39.38,0
3849,0.1473,93.56,24.81,45.28,39.39,0
3850,0.1576,99.9,24.81,43.44,39.29,0
3851,0.1624,131.92,24.89,44.37,39.2,0
3852,0.1607,121.28,24.91,42.33,39.19,0
3853,0.1563,117.29,24.8,41.31,39.11,0
3854,0.1531,115.9,24.94,40.13,39.08,0
3855,0.1528,118.06,24.95,43.52,38.98,0
3856,0.1554,112.38,24.87,44.92,38.88,0
3857,0.1595,117.77,24.88,41.63,38.79,0
3858,0.1622,119.72,24.7,45.95,38.76,0
3859,0.1606,115.64,24.61,45.04,38.71,0
3860,0.1541,112.76,24.49,46.19,38.66,0
3861,0.1448,115.36,24.74,42.74,38.53,0
3862,0.1354,87.2,24.85,42.06,38.47,0
3863,0.1291,103.07,24.84,42.11,38.38,0
3864,0.1292,108.28,24.79,42.62,38.32,0
3865,0.1364,100.15,24.7,38.09,38.25,0
3866,0.1468,107.03,24.97,42.18,38.16,0
3867,0.1544,107.77,24.88,43.66,38.08,0
3868,0.1555,114.61,24.84,42.4,38.08,0
3869,0.1517,102.78,24.68,43.14,37.97,0
3870,0.1471,118.17,24.88,41.54,37.9,0
3871,0.1447,85.41,24.68,41.57,37.84,0
3872,0.145,93.42,24.68,40.16,37.75,0
3873,0.1458,96.49,24.8,48.77,37.69,0
3874,0.1449,95.81,24.72,39.5,37.63,0
3875,0.1416,113.43,24.73,41.03,37.54,0
3876,0.1364,93.93,24.86,39.52,37.47,0
3877,0.1301,101.21,24.89,42.38,37.4,0
3878,0.124,84.28,24.62,41.03,37.32,0
3879,0.1196,69.28,24.81,37.98,37.21,0
3880,0.1179,81.81,24.81,42.12,37.04,0
3881,0.1199,86.97,24.71,39.73,36.98,0
3882,0.1265,83.74,24.61,41.23,36.98,0
3883,0.1385,79.8,24.94,39.21,36.9,0
3884,0.1538,104.18,24.62,45.49,36.78,0
3885,0.1674,123.09,24.59,51.14,36.67,0
3886,0.1749,113.24,24.67,45.8,36.66,0
3887,0.1745,104.82,24.81,44.1,36.6,0
3888,0.1674,123.88,24.77,45.68,36.52,0
3889,0.1557,122.66,24.75,43.01,36.46,0
3890,0.1418,102.03,24.71,40.32,36.38,0
3891,0.1296,92.53,24.98,40.27,36.26,0
3892,0.1239,85.01,24.91,39.49,36.22,0
3893,0.1275,100.27,24.73,43.03,36.2,0
3894,0.1369,79.4,24.68,41.3,36.17,0
3895,0.1443,90.76,24.83,40.93,36.1,0
3896,0.1446,104.72,24.81,42.91,36.02,0
3897,0.1393,98.52,24.83,40.86,36,0
3898,0.1337,98.87,24.86,39.33,35.94,0
3899,0.132,95.86,24.73,40.25,35.89,0
3900,0.1351,86.58,24.54,40.43,35.81,0
3901,0.1419,94.68,24.74,46.15,35.71,0
3902,0.1507,107.57,24.72,41.33,35.6,0
3903,0.1589,95.14,24.85,44.04,35.58,0
3904,0.164,108.37,24.86,44.31,35.49,0
3905,0.1654,102.91,24.94,45.98,35.41,0
3906,0.165,127.42,24.66,47.25,35.34,0
3907,0.1652,117,24.82,45.11,35.33,0
3908,0.1671,104.39,24.65,42.91,35.29,0
3909,0.1705,118.81,24.84,43.37,35.16,0
3910,0.1743,116.37,24.74,42.48,35.18,0
3911,0.1764,129.02,24.71,45.85,35.15,0
3912,0.1738,115.22,24.51,44.74,35.09,0
3913,0.1654,114.69,24.56,41.89,35.05,0
3914,0.1522,100.88,24.71,41.18,35.02,0
3915,0.1363,94.68,24.72,42.84,34.93,0
3916,0.1198,74.94,24.78,38.72,34.86,0
3917,0.1052,71.1,24.53,42.24,34.81,0
3918,0.0966,67.87,24.68,40.72,34.74,0
3919,0.0976,63.31,24.6,41.37,34.67,0
3920,0.108,98.88,24.79,39.19,34.59,0
3921,0.1237,96.62,24.7,41.59,34.54,0
3922,0.139,101.1,24.69,44.36,34.48,0
3923,0.15,92.33,24.72,40.83,34.44,0
3924,0.1563,104.97,24.65,39.7,34.4,0
3925,0.1591,117.63,24.78,44.29,34.39,0
3926,0.1595,100.79,24.69,45.16,34.38,0
3927,0.1575,102.86,24.67,40.24,34.32,0
3928,0.1525,100.75,24.83,41.8,34.28,0
3929,0.1439,95.02,24.58,39.43,34.25,0
3930,0.1326,93.98,24.64,39.66,34.2,0
3931,0.1224,90.28,25,38.99,34.17,0
3932,0.1175,82.59,24.84,39.59,34.14,0
3933,0.1187,98.11,24.5,40.59,34.11,0
3934,0.1231,67.75,24.52,40.42,34.07,0
3935,0.1266,90.22,24.71,44.89,34.01,0
3936,0.1271,97.65,24.53,41.42,33.98,0
3937,0.1243,75.46,24.8,37.8,33.92,0
3938,0.1199,75.74,24.49,39.23,33.87,0
3939,0.1168,84.92,24.58,38.28,33.79,0
3940,0.1165,91.76,24.82,43.18,33.75,0
3941,0.1187,97.91,24.73,40.17,33.75,0
3942,0.1216,86.31,24.71,38,33.69,0
3943,0.1239,91.26,24.73,45.86,33.68,0
3944,0.1253,114.49,24.65,39.87,33.63,0
3945,0.1265,89.05,24.86,44.24,33.66,0
3946,0.129,99.95,24.62,42.56,33.65,0
3947,0.1336,93.07,24.74,43.02,33.65,0
3948,0.1392,93.07,24.73,39.48,33.58,0
3949,0.1428,105.2,24.75,40.41,33.58,0
3950,0.1425,99.7,24.83,42.32,33.56,0
3951,0.1395,96.4,24.62,44.21,33.53,0
3952,0.1374,100.15,24.98,39.74,33.49,0
3953,0.1391,92.23,24.67,42.25,33.5,0
3954,0.1445,89.44,24.66,40.67,33.5,0
3955,0.1513,128,24.65,41.56,33.49,0
3956,0.1572,114.61,24.57,42.93,33.47,0
3957,0.161,111.16,24.41,42.73,33.47,0
3958,0.1615,108.84,24.66,42.08,33.43,0
3959,0.1573,101.73,24.65,43.06,33.41,0
3960,0.1501,87.14,24.41,45.97,33.37,0
3961,0.1442,103.16,24.74,42.34,33.34,0
3962,0.1434,99.54,24.76,44.32,33.36,0
3963,0.1472,94.67,24.67,45,33.32,0
3964,0.1516,112.17,24.66,40.64,33.28,0
3965,0.1533,109.23,24.54,41.87,33.24,0
3966,0.153,123.51,24.7,43.2,33.23,0
3967,0.1541,101.71,24.69,42.1,33.25,0
3968,0.1599,122.49,24.72,40.2,33.2,0
3969,0.1705,105.51,24.64,44.47,33.2,0
3970,0.1814,143.78,24.64,42.72,33.17,0
3971,0.1857,140.49,24.65,45.26,33.17,0
3972,0.1803,135.66,24.59,43.13,33.19,0
3973,0.17,129.2,24.7,39.93,33.23,0
3974,0.1628,100.35,24.67,42.51,33.21,0
3975,0.1615,99.67,24.64,41.55,33.21,0
3976,0.1621,100.13,24.8,46.03,33.17,0
3977,0.1599,113.72,24.6,44.9,33.16,0
3978,0.1546,106.56,24.86,43.94,33.12,0
3979,0.1494,102.91,24.88,38.1,33.11,0
3980,0.1472,104.25,24.63,43.9,33.1,0
3981,0.1491,97.49,24.65,43.95,33.04,0
3982,0.1549,95.42,24.65,47.67,32.95,0
3983,0.1627,125.75,24.69,43.19,32.86,0
3984,0.169,107.25,24.77,40.98,32.9,0
3985,0.1699,123.7,24.65,44.89,32.94,0
3986,0.1652,121.1,24.57,39.74,32.99,0
3987,0.1586,89.76,24.75,41.42,32.98,0
3988,0.1531,104.68,24.57,43.92,33,0
3989,0.1479,93.29,24.59,42.63,32.97,0
3990,0.1408,72.48,24.54,40.76,32.93,0
3991,0.1331,95.86,24.68,42.66,32.83,0
3992,0.1282,92.7,24.57,38.69,32.79,0
3993,0.1276,84.41,24.73,40.74,32.73,0
3994,0.1294,107.42,24.66,42.48,32.65,0
3995,0.1315,82.73,24.61,41.59,32.66,0
3996,0.1343,99.88,24.58,39.71,32.67,0
3997,0.1397,93.18,24.63,40.1,32.68,0
3998,0.1488,94.13,24.79,42.65,32.7,0
3999,0.1591,102.32,24.61,43.77,32.71,0
4000,0.1652,110.44,24.74,45.68,32.68,0
4001,0.1625,115.49,24.57,45.66,32.71,0
4002,0.1513,112.67,24.67,41.83,32.7,0
4003,0.1376,102.92,24.5,41.5,32.76,0
4004,0.1293,95.48,24.79,38.62,32.75,0
4005,0.1303,90.25,24.62,40.6,32.72,0
4006,0.1384,127.01,24.66,42.94,32.69,0
4007,0.1468,95.48,24.74,40.03,32.72,0
4008,0.1493,117.02,24.81,41.64,32.7,0
4009,0.1444,96.07,24.81,43.07,32.67,0
4010,0.1351,76.46,24.71,40.87,32.64,0
4011,0.1258,67.35,24.66,41.21,32.58,0
4012,0.1199,96.6,24.55,43.69,32.5,0
4013,0.1191,84.92,24.66,43.28,32.4,0
4014,0.1236,93.93,24.68,38.51,32.35,0
4015,0.1318,81.76,24.82,39.62,32.3,0
4016,0.1398,87.08,24.72,39.79,32.26,0
4017,0.1433,101.71,24.55,41.12,32.24,0
4018,0.1404,108.93,24.6,43.09,32.23,0
4019,0.1337,93.7,24.69,35.83,32.24,0
4020,0.1277,75.83,24.69,43.77,32.29,0
4021,0.1254,82.22,24.61,37.98,32.22,0
4022,0.1263,85,24.45,40.39,32.13,0
4023,0.1282,76.81,24.53,42.44,32.13,0
4024,0.1291,95.75,24.55,38.15,32.11,0
4025,0.1291,94.52,24.55,45.01,32.1,0
4026,0.1305,106.12,24.72,41.11,32.07,0
4027,0.1354,95.65,24.5,42.62,32.08,0
4028,0.1421,96.79,24.67,43.69,32.08,0
4029,0.1459,97.65,24.56,42.39,32.03,0
4030,0.1438,87.09,24.43,40.14,32.04,0
4031,0.1388,83.9,24.63,40.21,32.07,0
4032,0.1365,95.28,24.57,42.47,31.99,0
4033,0.1392,103.74,24.65,41.8,31.94,0
4034,0.1442,92.79,24.54,40.71,31.96,0
4035,0.1482,103.09,24.83,42.45,31.9,0
4036,0.1506,95.35,24.79,43.75,31.92,0
4037,0.1525,86.95,24.72,44.51,31.91,0
4038,0.1538,104.92,24.82,43.16,31.87,0
4039,0.1528,92.12,24.73,46.07,31.81,0
4040,0.1483,102.74,24.66,45.19,31.78,0
4041,0.1417,116.63,24.82,43.25,31.77,0
4042,0.137,96.51,24.54,43.23,31.73,0
4043,0.1375,90.04,24.74,41.22,31.72,0
4044,0.1435,98.7,24.63,40.17,31.67,0
4045,0.1528,109.9,24.61,39.42,31.64,0
4046,0.1613,92.29,24.7,46.97,31.66,0
4047,0.1653,97.08,24.55,42.14,31.6,0
4048,0.163,118.25,24.6,44.47,31.61,0
4049,0.1552,115.64,24.7,39.35,31.67,0
4050,0.1444,102.37,24.69,41.14,31.68,0
4051,0.1339,107.33,24.68,39.85,31.7,0
4052,0.1261,85.75,24.82,38.22,31.69,0
4053,0.1235,96.7,24.73,38.68,31.65,0
4054,0.1282,76.14,24.71,42.14,31.67,0
4055,0.139,96.11,24.76,44.46,31.57,0
4056,0.151,120.61,24.78,43.63,31.56,0
4057,0.1601,117.39,24.66,43.61,31.56,0
4058,0.1663,117.33,24.54,44.04,31.55,0
4059,0.1718,120.92,24.61,43.3,31.59,0
4060,0.1767,119.09,24.69,46.73,31.6,0
4061,0.1786,127.01,24.54,44.03,31.63,0
4062,0.1763,132.7,24.55,43.66,31.66,0
4063,0.1712,115.1,24.55,44.37,31.69,0
4064,0.166,100.71,24.71,43.39,31.67,0
4065,0.1624,120.4,24.46,44.75,31.65,0
4066,0.1604,119.06,24.61,44.03,31.69,0
4067,0.1598,107.52,24.66,47.21,31.71,0
4068,0.1608,103.26,24.66,46.25,31.69,0
4069,0.1631,98.83,24.66,40.27,31.67,0
4070,0.1642,110.56,24.53,39.47,31.63,0
4071,0.1618,106.49,24.66,42.54,31.66,0
4072,0.1559,102.48,24.61,41.84,31.64,0
4073,0.1497,107.36,24.67,44.59,31.6,0
4074,0.1469,95.32,24.56,42.85,31.67,0
4075,0.1491,86.92,24.7,42.33,31.65,0
4076,0.1545,86.73,24.52,43.41,31.61,0
4077,0.1604,125.21,24.5,41.79,31.56,0
4078,0.1642,118.35,24.43,44.75,31.62,0
4079,0.1639,116.81,24.45,45.11,31.63,0
4080,0.1587,113.43,24.54,42.11,31.65,0
4081,0.1492,89.76,24.66,43.13,31.69,0
4082,0.1377,83.79,24.42,44.5,31.67,0
4083,0.127,72.64,24.63,40.11,31.66,0
4084,0.1181,86.08,24.52,42.65,31.66,0
4085,0.1113,73.03,24.7,39.29,31.66,0
4086,0.1076,72.52,24.45,41.44,31.64,0
4087,0.1087,70.73,24.65,41.92,31.66,0
4088,0.115,91.57,24.58,40.43,31.68,0
4089,0.1243,100.66,24.7,45.42,31.63,0
4090,0.1335,105.89,24.63,41.5,31.62,0
4091,0.1411,81.27,24.64,42.67,31.67,0
4092,0.1478,122.01,24.62,41.57,31.66,0
4093,0.1534,130.1,24.57,42.59,31.74,0
4094,0.1552,108.47,24.5,45.39,31.75,0
4095,0.1508,92.75,24.8,42.6,31.73,0
4096,0.1416,103.15,24.55,42.92,31.74,0
4097,0.1327,101.63,24.44,43.23,31.67,0
4098,0.1282,99.77,24.48,43.24,31.67,0
4099,0.1285,88.77,24.6,39.91,31.68,0
4100,0.1315,95.33,24.57,43.45,31.64,0
4101,0.1357,88.22,24.66,41.36,31.63,0
4102,0.1405,91.78,24.64,39.63,31.55,0
4103,0.1465,94.68,24.69,42.61,31.52,0
4104,0.154,116.9,24.75,42.41,31.51,0
4105,0.1616,115.58,24.66,45.52,31.5,0
4106,0.166,137.61,24.57,42.08,31.5,0
4107,0.1638,123.98,24.49,40.96,31.53,0
4108,0.1551,90.87,24.49,41.58,31.56,0
4109,0.1426,118.55,24.6,39.75,31.54,0
4110,0.1303,96.74,24.59,41.48,31.54,0
4111,0.1223,72.86,24.55,44.1,31.52,0
4112,0.1209,86.59,24.75,42.52,31.54,0
4113,0.1266,61.45,24.67,44.47,31.56,0
4114,0.1374,98.68,24.59,41.15,31.43,0
4115,0.1503,99.6,24.6,43.53,31.39,0
4116,0.1615,92.98,24.56,40.07,31.38,0
4117,0.1683,134.14,24.67,47.88,31.37,0
4118,0.1704,122.83,24.43,43.69,31.38,0
4119,0.1694,98.08,24.76,47.6,31.39,0
4120,0.1669,122.3,24.53,43.01,31.42,0
4121,0.1635,121.69,24.44,43.81,31.42,0
4122,0.1587,92.78,24.53,42.9,31.44,0
4123,0.1517,103.06,24.63,40.32,31.34,0
4124,0.1427,71.33,24.53,40,31.35,0
4125,0.1336,90.51,24.41,35.83,31.3,0
4126,0.1268,97.19,24.56,41.3,31.33,0
4127,0.1235,67.47,24.64,42.15,31.33,0
4128,0.1242,90.73,24.58,41.84,31.24,0
4129,0.1286,82.76,24.63,42.95,31.17,0
4130,0.1357,104.99,24.81,44.63,31.14,0
4131,0.1432,92.63,24.59,39.75,31.13,0
4132,0.1486,116.49,24.41,42.33,31.12,0
4133,0.1503,93.58,24.41,42.11,31.11,0
4134,0.1475,90.67,24.59,43.42,31.1,0
4135,0.1405,97.99,24.47,42.21,31.08,0
4136,0.1314,95.72,24.7,41.53,31.06,0
4137,0.1254,88.5,24.36,38.27,31.05,0
4138,0.1266,83.08,24.53,42.77,31.08,0
4139,0.1345,93.56,24.53,42.64,31.01,0
4140,0.1433,93.35,24.44,40.47,31,0
4141,0.1484,97.84,24.4,44.33,30.95,0
4142,0.1491,98.04,24.47,44.2,30.95,0
4143,0.1473,123.86,24.54,42.31,30.94,0
4144,0.1442,99.13,24.51,39.99,30.94,0
4145,0.1412,98.47,24.49,40.86,30.98,0
4146,0.1419,88.5,24.48,43.71,30.99,0
4147,0.1496,109.74,24.73,46.95,30.94,0
4148,0.1632,120.38,24.36,46.89,30.92,0
4149,0.1767,121.83,24.52,44.89,30.94,0
4150,0.1834,127.34,24.64,45,30.99,0
4151,0.1811,145.43,24.52,40.84,31.02,0
4152,0.1739,127.16,24.52,44.96,31.07,0
4153,0.1681,112.06,24.58,42.33,31.08,0
4154,0.1663,121.66,24.63,44.53,31.12,0
4155,0.1658,120.25,24.39,47.36,31.13,0
4156,0.1617,127.82,24.6,40.74,31.15,0
4157,0.1531,119.64,24.71,40.96,31.17,0
4158,0.1439,86.09,24.53,45.35,31.18,0
4159,0.1379,115.63,24.52,39.64,31.14,0
4160,0.1365,75.05,24.42,40.74,31.09,0
4161,0.1388,83.98,24.42,40.56,31.04,0
4162,0.1451,106.08,24.63,40.48,31.02,0
4163,0.1558,105.13,24.6,44.61,31.05,0
4164,0.1701,127.41,24.59,42.91,31.05,0
4165,0.184,125.68,24.56,47.6,31.06,0
4166,0.1923,128.03,24.57,46.34,31.09,0
4167,0.1916,119.08,24.42,50.38,31.04,0
4168,0.1836,131.76,24.71,41.76,31.05,0
4169,0.1746,124.04,24.6,46.07,31.03,0
4170,0.17,120.11,24.35,43.18,31.08,0
4171,0.1706,120.75,24.61,45.25,31.11,0
4172,0.1725,128.3,24.48,39.77,31.13,0
4173,0.1714,121,24.66,42.87,31.15,0
4174,0.1657,118.96,24.5,41.79,31.09,0
4175,0.1581,118.04,24.46,45.28,31.11,0
4176,0.1516,105.09,24.49,45.43,31.1,0
4177,0.1475,105.3,24.43,46.02,31.12,0
4178,0.1449,102.91,24.41,42.69,31.1,0
4179,0.1431,97.63,24.44,41.44,31.07,0
4180,0.1418,121.48,24.51,41.41,31.06,0
4181,0.1396,105.25,24.63,42.79,31.13,0
4182,0.1351,86.37,24.42,43.75,31.12,0
4183,0.1293,107.13,24.62,40.79,31.08,0
4184,0.1259,70.21,24.45,39.47,31.09,0
4185,0.1275,71.18,24.5,44,31.05,0
4186,0.1333,98.07,24.5,42.18,30.98,0
4187,0.1401,90.52,24.34,40.19,30.9,0
4188,0.146,110.29,24.49,38.48,30.86,0
4189,0.1516,100.4,24.5,43.79,30.85,0
4190,0.159,102.68,24.52,44.84,30.9,0
4191,0.1685,119.52,24.37,44.7,30.93,0
4192,0.1768,125.46,24.47,43.8,30.96,0
4193,0.1786,136.37,24.66,48.93,30.94,0
4194,0.1724,102.51,24.58,44.13,30.94,0
4195,0.1624,120.96,24.62,41.4,30.93,0
4196,0.1552,114.08,24.62,46.18,30.95,0
4197,0.1541,122,24.42,42.44,31.03,0
4198,0.1578,101.44,24.44,41.16,31.03,0
4199,0.1632,123.72,24.45,43.73,31,0
4200,0.1685,130.06,24.38,43.43,31.04,0
4201,0.1729,132.58,24.53,42.04,31.08,0
4202,0.1752,126.25,24.61,42.14,31.13,0
4203,0.1744,145.24,24.43,40.4,31.14,0
4204,0.1712,115.52,24.67,45.32,31.21,0
4205,0.1679,129.6,24.47,48.98,31.25,0
4206,0.1651,118.95,24.42,44.31,31.28,0
4207,0.1608,112.1,24.54,40.93,31.32,0
4208,0.154,91.21,24.56,44.76,31.32,0
4209,0.1475,108.9,24.51,41.61,31.28,0
4210,0.1459,94.25,24.56,42.42,31.27,0
4211,0.1498,102.16,24.57,41.93,31.21,0
4212,0.1558,120.05,24.53,43.86,31.2,0
4213,0.1597,100.39,24.44,41.87,31.21,0
4214,0.1601,95.84,24.55,42.13,31.21,0
4215,0.1574,105.72,24.64,42.5,31.24,0
4216,0.1518,105.33,24.34,45.75,31.26,0
4217,0.1437,114.88,24.5,43.96,31.28,0
4218,0.1347,95.44,24.59,42.71,31.29,0
4219,0.1273,91.46,24.53,43.8,31.28,0
4220,0.1238,97.87,24.41,41.53,31.25,0
4221,0.125,84.78,24.53,41.86,31.2,0
4222,0.1301,95.55,24.45,43.12,31.18,0
4223,0.1373,94.21,24.47,43.69,31.17,0
4224,0.1439,102.48,24.35,45.97,31.15,0
4225,0.1473,109.83,24.68,40.73,31.13,0
4226,0.1473,84.25,24.51,44.16,31.09,0
4227,0.1454,110.28,24.56,44.61,31.05,0
4228,0.1431,116.12,24.35,42.72,30.98,0
4229,0.1415,101.85,24.61,42.7,31.03,0
4230,0.1416,98.74,24.55,38.7,31.04,0
4231,0.1441,89.21,24.43,40.3,31.06,0
4232,0.1494,97.46,24.63,45.73,31.08,0
4233,0.1574,97.07,24.41,45.87,31.1,0
4234,0.1658,124.83,24.29,45.79,31.11,0
4235,0.1702,93.65,24.57,42.49,31.16,0
4236,0.1663,111.08,24.42,44.63,31.13,0
4237,0.1544,102.86,24.72,43.97,31.12,0
4238,0.1411,90.97,24.43,43.75,31.13,0
4239,0.1346,108.93,24.46,37.07,31.1,0
4240,0.1376,101.4,24.44,42.05,31.09,0
4241,0.1455,96.88,24.39,45.44,31.07,0
4242,0.1522,99.82,24.39,42.77,31.02,0
4243,0.1556,107.42,24.41,42.32,31.06,0
4244,0.1575,100.94,24.49,43.36,31.08,0
4245,0.1588,101.24,24.55,45.06,31.06,0
4246,0.158,111.7,24.41,43.6,31.02,0
4247,0.1541,110.32,24.56,44.31,30.94,0
4248,0.1486,91.06,24.36,43.06,30.94,0
4249,0.1436,114.59,24.52,41.79,30.85,0
4250,0.1396,109.92,24.52,42.72,30.87,0
4251,0.1353,86.38,24.42,43.91,30.92,0
4252,0.1301,83.24,24.5,40.08,30.85,0
4253,0.125,76.17,24.23,42.25,30.77,0
4254,0.1218,104.92,24.37,39.59,30.7,0
4255,0.1216,98.4,24.58,42.42,30.7,0
4256,0.1239,102.64,24.54,39.01,30.67,0
4257,0.1265,58.14,24.45,40.67,30.65,0
4258,0.1279,98.45,24.4,41.74,30.59,0
4259,0.1278,95.85,24.49,44.86,30.6,0
4260,0.1276,88.2,24.5,40.18,30.58,0
4261,0.1285,101.5,24.3,36.28,30.58,0
4262,0.1318,91.31,24.47,42.51,30.64,0
4263,0.138,96.33,24.43,39.73,30.64,0
4264,0.1462,113.9,24.41,46.61,30.62,0
4265,0.1544,106.2,24.48,43.22,30.61,0
4266,0.161,107.35,24.48,43.46,30.64,0
4267,0.166,108.04,24.38,45.65,30.69,0
4268,0.1695,121.9,24.56,41.9,30.69,0
4269,0.1706,129.69,24.57,41.89,30.73,0
4270,0.1677,127.82,24.59,42.44,30.78,0
4271,0.16,106.93,24.39,44.64,30.8,0
4272,0.1481,105.33,24.3,41.73,30.82,0
4273,0.1348,85.77,24.45,40.49,30.81,0
4274,0.1244,87.08,24.44,39.02,30.76,0
4275,0.1206,103.32,24.41,43.81,30.7,0
4276,0.1244,75.95,24.44,40.21,30.73,0
4277,0.1333,96.23,24.51,41.69,30.75,0
4278,0.142,106.19,24.39,39.34,30.76,0
4279,0.1455,98.55,24.47,46.23,30.77,0
4280,0.1431,97.88,24.45,42.51,30.78,0
4281,0.1385,94.8,24.59,39.2,30.74,0
4282,0.1369,88.65,24.55,45.42,30.69,0
4283,0.1415,91.82,24.57,43.28,30.67,0
4284,0.1529,112.14,24.48,44.56,30.62,0
4285,0.1681,110.05,24.39,45.89,30.62,0
4286,0.1806,129.07,24.72,42.75,30.63,0
4287,0.1842,124.93,24.41,41.62,30.68,0
4288,0.1769,97.27,24.48,40.85,30.73,0
4289,0.1614,100.12,24.42,42.04,30.78,0
4290,0.1432,99.4,24.55,44.12,30.76,0
4291,0.1273,103.28,24.35,38.57,30.74,0
4292,0.1179,94.23,24.56,43.94,30.73,0
4293,0.1167,77.7,24.45,41.24,30.75,0
4294,0.1217,52.51,24.46,39.21,30.7,0
4295,0.1289,104.23,24.5,42.36,30.63,0
4296,0.1358,107.02,24.47,39.68,30.6,0
4297,0.1431,106.61,24.49,41.52,30.63,0
4298,0.152,98.7,24.33,42.95,30.62,0
4299,0.1611,101.49,24.45,39.43,30.61,0
4300,0.167,121.64,24.35,44.69,30.65,0
4301,0.1672,114.96,24.51,46.55,30.64,0
4302,0.1633,109.04,24.46,46.19,30.6,0
4303,0.1593,107.41,24.41,43.83,30.57,0
4304,0.1582,82.99,24.38,43.96,30.55,0
4305,0.16,107.31,24.34,41.3,30.53,0
4306,0.1621,100.8,24.28,43.98,30.56,0
4307,0.162,128.1,24.37,43.13,30.52,0
4308,0.1602,111.41,24.45,42.53,30.53,0
4309,0.1589,106.99,24.41,47.25,30.55,0
4310,0.1586,122.05,24.41,45.05,30.56,0
4311,0.1582,102.11,24.36,43.62,30.62,0
4312,0.1568,105.24,24.52,43.61,30.6,0
4313,0.1554,103.28,24.37,40.06,30.55,0
4314,0.1553,121.87,24.35,43.84,30.51,0
4315,0.1567,92.59,24.28,38.73,30.53,0
4316,0.1575,100.3,24.37,42.94,30.54,0
4317,0.1565,102.6,24.36,40.77,30.56,0
4318,0.1553,111.17,24.37,39.32,30.55,0
4319,0.1569,99.38,24.34,46.73,30.56,0
4320,0.1613,113.05,24.43,41.39,30.55,0
4321,0.1651,126.44,24.28,43.73,30.61,0
4322,0.1653,116.08,24.32,44.03,30.63,0
4323,0.1626,117.2,24.35,41.2,30.61,0
4324,0.1602,117.15,24.58,41.68,30.6,0
4325,0.1591,111.15,24.51,43.76,30.62,0
4326,0.1575,104.79,24.25,41.17,30.65,0
4327,0.1533,122.04,24.38,39.23,30.65,0
4328,0.1477,109.65,24.43,41,30.7,0
4329,0.1438,94.42,24.48,39.22,30.74,0
4330,0.1446,86.33,24.32,39.6,30.78,0
4331,0.1504,89.49,24.45,41.21,30.75,0
4332,0.1583,106.97,24.54,45.27,30.7,0
4333,0.1638,117.43,24.45,43.07,30.73,0
4334,0.1651,116.62,24.44,42.55,30.74,0
4335,0.1634,113.99,24.32,44.65,30.73,0
4336,0.1614,127.33,24.3,42.62,30.76,0
4337,0.1591,103.2,24.45,45.08,30.77,0
4338,0.1548,119.37,24.4,41.35,30.78,0
4339,0.1483,106.7,24.47,41.97,30.8,0
4340,0.142,96.43,24.51,40.43,30.81,0
4341,0.1392,90.67,24.37,40.4,30.78,0
4342,0.1413,96.89,24.53,41.78,30.74,0
4343,0.147,101.44,24.47,40.44,30.82,0
4344,0.1532,105.87,24.4,40.36,30.79,0
4345,0.1575,100.05,24.38,42.39,30.85,0
4346,0.1584,119.27,24.24,44.58,30.83,0
4347,0.1561,117.75,24.51,41.75,30.85,0
4348,0.1519,106.63,24.42,40.84,30.8,0
4349,0.1464,91.06,24.48,35.89,30.81,0
4350,0.1401,108.34,24.39,40.38,30.8,0
4351,0.1338,91.18,24.24,39.81,30.79,0
4352,0.1287,83.5,24.29,42.37,30.78,0
4353,0.1238,65.56,24.19,40.27,30.78,0
4354,0.1167,95.47,24.36,40.4,30.68,0
4355,0.1071,86.56,24.33,41.85,30.7,0
4356,0.0995,47.19,24.39,38.69,30.7,0
4357,0.0985,46.52,24.4,38.73,30.67,0
